n,tempo_de_execucao
485410,0.006509 segundos
485510,0.006139 segundos
485610,0.006249 segundos
485710,0.006292 segundos
485810,0.006186 segundos
485910,0.00602 segundos
486010,0.006128 segundos
486110,0.006726 segundos
486210,0.006675 segundos
486310,0.006233 segundos
486410,0.009847 segundos
486510,0.00614 segundos
486610,0.006394 segundos
486710,0.007016 segundos
486810,0.006209 segundos
486910,0.006107 segundos
487010,0.006093 segundos
487110,0.006163 segundos
487210,0.006314 segundos
487310,0.007825 segundos
487410,0.006534 segundos
487510,0.006122 segundos
487610,0.005996 segundos
487710,0.006631 segundos
487810,0.00625 segundos
487910,0.006316 segundos
488010,0.006254 segundos
488110,0.006565 segundos
488210,0.005555 segundos
488310,0.005945 segundos
488410,0.005306 segundos
488510,0.0055 segundos
488610,0.005461 segundos
488710,0.005452 segundos
488810,0.007168 segundos
488910,0.00574 segundos
489010,0.005395 segundos
489110,0.005328 segundos
489210,0.005531 segundos
489310,0.00539 segundos
489410,0.005612 segundos
489510,0.00597 segundos
489610,0.005462 segundos
489710,0.005431 segundos
489810,0.005358 segundos
489910,0.00528 segundos
490010,0.005646 segundos
490110,0.005583 segundos
490210,0.00542 segundos
490310,0.005256 segundos
490410,0.005506 segundos
490510,0.007399 segundos
490610,0.006759 segundos
490710,0.007654 segundos
490810,0.005431 segundos
490910,0.005451 segundos
491010,0.005786 segundos
491110,0.005332 segundos
491210,0.005445 segundos
491310,0.005391 segundos
491410,0.006215 segundos
491510,0.00558 segundos
491610,0.006388 segundos
491710,0.006262 segundos
491810,0.006646 segundos
491910,0.005836 segundos
492010,0.005818 segundos
492110,0.005684 segundos
492210,0.005689 segundos
492310,0.005916 segundos
492410,0.005613 segundos
492510,0.005466 segundos
492610,0.005562 segundos
492710,0.005637 segundos
492810,0.005778 segundos
492910,0.006965 segundos
493010,0.005589 segundos
493110,0.006853 segundos
493210,0.007021 segundos
493310,0.004882 segundos
493410,0.00606 segundos
493510,0.007766 segundos
493610,0.004781 segundos
493710,0.004991 segundos
493810,0.005046 segundos
493910,0.004961 segundos
494010,0.005007 segundos
494110,0.004923 segundos
494210,0.005107 segundos
494310,0.004966 segundos
494410,0.004884 segundos
494510,0.004923 segundos
494610,0.005026 segundos
494710,0.004854 segundos
494810,0.004892 segundos
494910,0.007219 segundos
495010,0.006056 segundos
495110,0.006415 segundos
495210,0.005082 segundos
495310,0.007794 segundos
495410,0.005801 segundos
495510,0.004812 segundos
495610,0.004777 segundos
495710,0.005246 segundos
495810,0.00484 segundos
495910,0.004928 segundos
496010,0.006103 segundos
496110,0.004922 segundos
496210,0.004856 segundos
496310,0.00481 segundos
496410,0.004615 segundos
496510,0.004651 segundos
496610,0.004775 segundos
496710,0.004656 segundos
496810,0.004996 segundos
496910,0.004669 segundos
497010,0.0049 segundos
497110,0.005361 segundos
497210,0.00541 segundos
497310,0.005261 segundos
497410,0.005098 segundos
497510,0.006632 segundos
497610,0.004924 segundos
497710,0.005119 segundos
497810,0.004877 segundos
497910,0.004834 segundos
498010,0.004671 segundos
498110,0.004753 segundos
498210,0.008053 segundos
498310,0.005675 segundos
498410,0.004966 segundos
498510,0.004916 segundos
498610,0.004907 segundos
498710,0.005923 segundos
498810,0.006092 segundos
498910,0.004783 segundos
499010,0.004859 segundos
499110,0.005011 segundos
499210,0.004331 segundos
499310,0.00493 segundos
499410,0.005089 segundos
499510,0.00419 segundos
499610,0.004253 segundos
499710,0.004294 segundos
499810,0.004477 segundos
499910,0.005107 segundos
500010,0.005462 segundos
500110,0.004217 segundos
500210,0.004253 segundos
500310,0.004144 segundos
500410,0.004202 segundos
500510,0.004246 segundos
500610,0.00429 segundos
500710,0.004248 segundos
500810,0.004229 segundos
500910,0.00559 segundos
501010,0.004313 segundos
501110,0.004184 segundos
501210,0.004439 segundos
501310,0.004545 segundos
501410,0.004429 segundos
501510,0.00448 segundos
501610,0.004305 segundos
501710,0.004244 segundos
501810,0.004174 segundos
501910,0.004331 segundos
502010,0.004773 segundos
502110,0.004834 segundos
502210,0.004363 segundos
502310,0.004493 segundos
502410,0.004422 segundos
502510,0.004346 segundos
502610,0.004322 segundos
502710,0.004433 segundos
502810,0.004253 segundos
502910,0.004452 segundos
503010,0.004233 segundos
503110,0.004228 segundos
503210,0.004228 segundos
503310,0.004313 segundos
503410,0.004197 segundos
503510,0.004946 segundos
503610,0.004277 segundos
503710,0.004424 segundos
503810,0.004469 segundos
503910,0.004917 segundos
504010,0.004304 segundos
504110,0.004322 segundos
504210,0.0044 segundos
504310,0.004294 segundos
504410,0.004021 segundos
504510,0.004287 segundos
504610,0.004447 segundos
504710,0.005049 segundos
504810,0.004618 segundos
504910,0.004453 segundos
505010,0.004821 segundos
505110,0.004276 segundos
505210,0.004433 segundos
505310,0.004169 segundos
505410,0.00427 segundos
505510,0.004504 segundos
505610,0.005616 segundos
505710,0.005666 segundos
505810,0.004148 segundos
505910,0.006629 segundos
506010,0.005468 segundos
506110,0.004024 segundos
506210,0.003828 segundos
506310,0.004055 segundos
506410,0.003746 segundos
506510,0.004107 segundos
506610,0.006396 segundos
506710,0.003847 segundos
506810,0.005162 segundos
506910,0.003973 segundos
507010,0.004199 segundos
507110,0.004348 segundos
507210,0.004132 segundos
507310,0.00457 segundos
507410,0.004157 segundos
507510,0.003627 segundos
507610,0.004023 segundos
507710,0.004049 segundos
507810,0.00396 segundos
507910,0.003825 segundos
508010,0.003904 segundos
508110,0.003824 segundos
508210,0.003801 segundos
508310,0.003804 segundos
508410,0.003904 segundos
508510,0.003973 segundos
508610,0.004354 segundos
508710,0.003978 segundos
508810,0.003927 segundos
508910,0.004058 segundos
509010,0.003932 segundos
509110,0.003839 segundos
509210,0.003794 segundos
509310,0.003752 segundos
509410,0.004039 segundos
509510,0.004136 segundos
509610,0.004144 segundos
509710,0.003883 segundos
509810,0.003856 segundos
509910,0.00402 segundos
510010,0.003979 segundos
510110,0.003855 segundos
510210,0.003915 segundos
510310,0.003765 segundos
510410,0.00401 segundos
510510,0.003819 segundos
510610,0.005113 segundos
510710,0.003929 segundos
510810,0.0041 segundos
510910,0.003795 segundos
511010,0.004024 segundos
511110,0.004119 segundos
511210,0.004246 segundos
511310,0.004302 segundos
511410,0.00427 segundos
511510,0.004146 segundos
511610,0.004043 segundos
511710,0.003962 segundos
511810,0.003883 segundos
511910,0.004006 segundos
512010,0.00397 segundos
512110,0.004974 segundos
512210,0.003885 segundos
512310,0.003864 segundos
512410,0.003944 segundos
512510,0.004092 segundos
512610,0.003806 segundos
512710,0.004204 segundos
512810,0.004251 segundos
512910,0.003837 segundos
513010,0.003928 segundos
513110,0.004203 segundos
513210,0.004052 segundos
513310,0.004357 segundos
513410,0.004091 segundos
513510,0.005044 segundos
513610,0.003826 segundos
513710,0.004581 segundos
513810,0.003474 segundos
513910,0.003594 segundos
514010,0.003645 segundos
514110,0.003712 segundos
514210,0.003855 segundos
514310,0.00352 segundos
514410,0.003736 segundos
514510,0.003663 segundos
514610,0.003512 segundos
514710,0.003727 segundos
514810,0.003435 segundos
514910,0.003633 segundos
515010,0.003782 segundos
515110,0.004247 segundos
515210,0.00383 segundos
515310,0.003599 segundos
515410,0.003778 segundos
515510,0.003684 segundos
515610,0.00369 segundos
515710,0.003449 segundos
515810,0.003731 segundos
515910,0.003542 segundos
516010,0.003593 segundos
516110,0.003769 segundos
516210,0.003572 segundos
516310,0.003621 segundos
516410,0.003665 segundos
516510,0.003595 segundos
516610,0.003748 segundos
516710,0.003461 segundos
516810,0.00367 segundos
516910,0.003784 segundos
517010,0.00364 segundos
517110,0.00453 segundos
517210,0.003636 segundos
517310,0.003423 segundos
517410,0.003694 segundos
517510,0.00365 segundos
517610,0.003516 segundos
517710,0.00363 segundos
517810,0.003707 segundos
517910,0.003683 segundos
518010,0.003526 segundos
518110,0.003399 segundos
518210,0.003714 segundos
518310,0.003534 segundos
518410,0.003674 segundos
518510,0.003922 segundos
518610,0.004511 segundos
518710,0.003607 segundos
518810,0.003699 segundos
518910,0.003543 segundos
519010,0.003698 segundos
519110,0.003986 segundos
519210,0.003998 segundos
519310,0.004737 segundos
519410,0.003516 segundos
519510,0.003653 segundos
519610,0.003736 segundos
519710,0.003612 segundos
519810,0.003665 segundos
519910,0.003568 segundos
520010,0.003596 segundos
520110,0.003588 segundos
520210,0.003706 segundos
520310,0.003848 segundos
520410,0.003481 segundos
520510,0.003515 segundos
520610,0.003639 segundos
520710,0.00362 segundos
520810,0.003706 segundos
520910,0.003437 segundos
521010,0.003587 segundos
521110,0.003493 segundos
521210,0.003538 segundos
521310,0.003804 segundos
521410,0.003479 segundos
521510,0.003603 segundos
521610,0.003509 segundos
521710,0.003534 segundos
521810,0.003659 segundos
521910,0.00362 segundos
522010,0.003834 segundos
522110,0.003589 segundos
522210,0.003703 segundos
522310,0.004049 segundos
522410,0.003273 segundos
522510,0.003271 segundos
522610,0.003287 segundos
522710,0.003219 segundos
522810,0.003294 segundos
522910,0.00338 segundos
523010,0.003321 segundos
523110,0.003336 segundos
523210,0.003395 segundos
523310,0.003339 segundos
523410,0.003346 segundos
523510,0.003174 segundos
523610,0.003131 segundos
523710,0.003386 segundos
523810,0.003164 segundos
523910,0.003261 segundos
524010,0.003219 segundos
524110,0.003369 segundos
524210,0.003267 segundos
524310,0.00334 segundos
524410,0.003314 segundos
524510,0.003392 segundos
524610,0.003195 segundos
524710,0.003495 segundos
524810,0.003261 segundos
524910,0.003385 segundos
525010,0.003663 segundos
525110,0.003392 segundos
525210,0.003586 segundos
525310,0.00328 segundos
525410,0.003514 segundos
525510,0.003967 segundos
525610,0.003975 segundos
525710,0.003363 segundos
525810,0.003323 segundos
525910,0.003327 segundos
526010,0.003274 segundos
526110,0.003274 segundos
526210,0.003396 segundos
526310,0.003204 segundos
526410,0.003368 segundos
526510,0.003173 segundos
526610,0.003529 segundos
526710,0.003187 segundos
526810,0.003398 segundos
526910,0.003326 segundos
527010,0.003283 segundos
527110,0.003486 segundos
527210,0.003279 segundos
527310,0.003495 segundos
527410,0.003333 segundos
527510,0.003254 segundos
527610,0.003964 segundos
527710,0.003349 segundos
527810,0.00358 segundos
527910,0.003162 segundos
528010,0.003378 segundos
528110,0.003375 segundos
528210,0.00356 segundos
528310,0.003338 segundos
528410,0.003407 segundos
528510,0.003462 segundos
528610,0.003374 segundos
528710,0.003211 segundos
528810,0.00335 segundos
528910,0.003396 segundos
529010,0.003549 segundos
529110,0.003378 segundos
529210,0.003196 segundos
529310,0.003386 segundos
529410,0.004227 segundos
529510,0.003445 segundos
529610,0.003515 segundos
529710,0.003429 segundos
529810,0.00333 segundos
529910,0.003204 segundos
530010,0.003196 segundos
530110,0.003214 segundos
530210,0.003531 segundos
530310,0.003479 segundos
530410,0.003279 segundos
530510,0.003668 segundos
530610,0.003187 segundos
530710,0.003534 segundos
530810,0.003408 segundos
530910,0.003773 segundos
531010,0.003278 segundos
531110,0.003547 segundos
531210,0.003597 segundos
531310,0.003597 segundos
531410,0.003107 segundos
531510,0.005126 segundos
531610,0.003384 segundos
531710,0.003077 segundos
531810,0.003093 segundos
531910,0.003112 segundos
532010,0.003306 segundos
532110,0.003139 segundos
532210,0.003115 segundos
532310,0.003009 segundos
532410,0.003165 segundos
532510,0.003206 segundos
532610,0.003056 segundos
532710,0.003076 segundos
532810,0.003042 segundos
532910,0.003288 segundos
533010,0.0032 segundos
533110,0.003215 segundos
533210,0.0034 segundos
533310,0.003118 segundos
533410,0.003132 segundos
533510,0.00303 segundos
533610,0.003106 segundos
533710,0.003317 segundos
533810,0.003316 segundos
533910,0.003001 segundos
534010,0.003185 segundos
534110,0.003296 segundos
534210,0.003221 segundos
534310,0.003015 segundos
534410,0.003023 segundos
534510,0.003212 segundos
534610,0.003283 segundos
534710,0.0031 segundos
534810,0.003155 segundos
534910,0.003256 segundos
535010,0.003256 segundos
535110,0.003239 segundos
535210,0.003196 segundos
535310,0.003218 segundos
535410,0.003184 segundos
535510,0.003069 segundos
535610,0.003022 segundos
535710,0.002966 segundos
535810,0.003184 segundos
535910,0.003142 segundos
536010,0.003145 segundos
536110,0.003209 segundos
536210,0.003248 segundos
536310,0.003105 segundos
536410,0.003268 segundos
536510,0.003249 segundos
536610,0.003256 segundos
536710,0.003096 segundos
536810,0.003191 segundos
536910,0.003082 segundos
537010,0.003346 segundos
537110,0.003272 segundos
537210,0.003092 segundos
537310,0.003461 segundos
537410,0.003365 segundos
537510,0.003231 segundos
537610,0.003043 segundos
537710,0.003147 segundos
537810,0.003312 segundos
537910,0.003404 segundos
538010,0.003152 segundos
538110,0.003102 segundos
538210,0.003271 segundos
538310,0.003077 segundos
538410,0.003114 segundos
538510,0.003312 segundos
538610,0.003134 segundos
538710,0.003281 segundos
538810,0.003089 segundos
538910,0.003029 segundos
539010,0.003241 segundos
539110,0.003086 segundos
539210,0.003125 segundos
539310,0.003155 segundos
539410,0.003185 segundos
539510,0.003034 segundos
539610,0.003022 segundos
539710,0.003071 segundos
539810,0.003223 segundos
539910,0.003247 segundos
540010,0.003703 segundos
540110,0.003112 segundos
540210,0.003094 segundos
540310,0.003292 segundos
540410,0.00303 segundos
540510,0.0031 segundos
540610,0.003305 segundos
540710,0.003045 segundos
540810,0.003149 segundos
540910,0.003039 segundos
541010,0.002982 segundos
541110,0.003093 segundos
541210,0.003458 segundos
541310,0.003087 segundos
541410,0.003001 segundos
541510,0.002785 segundos
541610,0.002912 segundos
541710,0.002774 segundos
541810,0.002864 segundos
541910,0.003188 segundos
542010,0.00301 segundos
542110,0.002939 segundos
542210,0.002863 segundos
542310,0.002833 segundos
542410,0.002945 segundos
542510,0.002988 segundos
542610,0.002795 segundos
542710,0.002928 segundos
542810,0.003074 segundos
542910,0.003018 segundos
543010,0.002848 segundos
543110,0.00293 segundos
543210,0.003447 segundos
543310,0.003285 segundos
543410,0.003129 segundos
543510,0.002921 segundos
543610,0.003106 segundos
543710,0.002873 segundos
543810,0.002888 segundos
543910,0.003067 segundos
544010,0.003014 segundos
544110,0.00306 segundos
544210,0.002963 segundos
544310,0.002853 segundos
544410,0.002941 segundos
544510,0.00306 segundos
544610,0.002898 segundos
544710,0.003004 segundos
544810,0.003178 segundos
544910,0.003018 segundos
545010,0.002996 segundos
545110,0.003002 segundos
545210,0.004977 segundos
545310,0.003027 segundos
545410,0.002972 segundos
545510,0.003928 segundos
545610,0.002958 segundos
545710,0.003719 segundos
545810,0.002843 segundos
545910,0.002925 segundos
546010,0.003013 segundos
546110,0.002922 segundos
546210,0.003128 segundos
546310,0.0028 segundos
546410,0.002886 segundos
546510,0.00292 segundos
546610,0.002816 segundos
546710,0.002959 segundos
546810,0.003045 segundos
546910,0.003035 segundos
547010,0.003062 segundos
547110,0.003069 segundos
547210,0.003063 segundos
547310,0.002914 segundos
547410,0.002937 segundos
547510,0.004183 segundos
547610,0.003234 segundos
547710,0.003644 segundos
547810,0.003085 segundos
547910,0.003055 segundos
548010,0.003164 segundos
548110,0.003132 segundos
548210,0.003152 segundos
548310,0.00311 segundos
548410,0.00312 segundos
548510,0.003164 segundos
548610,0.003077 segundos
548710,0.003148 segundos
548810,0.003105 segundos
548910,0.003435 segundos
549010,0.003317 segundos
549110,0.003126 segundos
549210,0.003362 segundos
549310,0.00517 segundos
549410,0.003085 segundos
549510,0.004132 segundos
549610,0.003033 segundos
549710,0.003149 segundos
549810,0.003145 segundos
549910,0.003163 segundos
550010,0.003125 segundos
550110,0.00318 segundos
550210,0.003113 segundos
550310,0.003204 segundos
550410,0.003063 segundos
550510,0.003278 segundos
550610,0.003695 segundos
550710,0.0033 segundos
550810,0.003103 segundos
550910,0.003123 segundos
551010,0.004814 segundos
551110,0.002911 segundos
551210,0.003067 segundos
551310,0.003045 segundos
551410,0.003065 segundos
551510,0.003391 segundos
551610,0.003558 segundos
551710,0.004169 segundos
551810,0.00474 segundos
551910,0.004735 segundos
552010,0.004641 segundos
552110,0.002966 segundos
552210,0.004563 segundos
552310,0.003657 segundos
552410,0.00269 segundos
552510,0.002856 segundos
552610,0.002785 segundos
552710,0.002752 segundos
552810,0.002698 segundos
552910,0.00278 segundos
553010,0.002678 segundos
553110,0.002746 segundos
553210,0.002618 segundos
553310,0.002774 segundos
553410,0.002779 segundos
553510,0.002684 segundos
553610,0.002714 segundos
553710,0.002654 segundos
553810,0.002703 segundos
553910,0.00272 segundos
554010,0.002794 segundos
554110,0.003031 segundos
554210,0.002837 segundos
554310,0.002883 segundos
554410,0.002698 segundos
554510,0.002938 segundos
554610,0.00272 segundos
554710,0.002973 segundos
554810,0.002862 segundos
554910,0.002907 segundos
555010,0.002813 segundos
555110,0.002686 segundos
555210,0.003055 segundos
555310,0.002686 segundos
555410,0.003041 segundos
555510,0.002994 segundos
555610,0.003191 segundos
555710,0.002898 segundos
555810,0.002966 segundos
555910,0.002699 segundos
556010,0.003105 segundos
556110,0.002968 segundos
556210,0.002709 segundos
556310,0.002832 segundos
556410,0.002813 segundos
556510,0.002831 segundos
556610,0.002671 segundos
556710,0.002946 segundos
556810,0.002687 segundos
556910,0.002901 segundos
557010,0.002644 segundos
557110,0.002802 segundos
557210,0.00277 segundos
557310,0.002841 segundos
557410,0.002766 segundos
557510,0.002898 segundos
557610,0.002874 segundos
557710,0.002775 segundos
557810,0.002702 segundos
557910,0.002766 segundos
558010,0.002765 segundos
558110,0.002997 segundos
558210,0.003095 segundos
558310,0.002943 segundos
558410,0.00315 segundos
558510,0.003209 segundos
558610,0.002945 segundos
558710,0.002739 segundos
558810,0.002943 segundos
558910,0.002761 segundos
559010,0.002669 segundos
559110,0.002883 segundos
559210,0.002876 segundos
559310,0.002844 segundos
559410,0.002872 segundos
559510,0.00284 segundos
559610,0.002828 segundos
559710,0.002935 segundos
559810,0.002865 segundos
559910,0.002937 segundos
560010,0.004242 segundos
560110,0.002929 segundos
560210,0.002965 segundos
560310,0.002723 segundos
560410,0.00302 segundos
560510,0.002743 segundos
560610,0.002967 segundos
560710,0.002698 segundos
560810,0.002776 segundos
560910,0.002857 segundos
561010,0.002848 segundos
561110,0.002729 segundos
561210,0.002866 segundos
561310,0.002848 segundos
561410,0.002937 segundos
561510,0.002867 segundos
561610,0.002845 segundos
561710,0.002701 segundos
561810,0.002675 segundos
561910,0.002789 segundos
562010,0.002959 segundos
562110,0.002834 segundos
562210,0.002696 segundos
562310,0.002833 segundos
562410,0.002889 segundos
562510,0.002745 segundos
562610,0.002703 segundos
562710,0.002717 segundos
562810,0.002765 segundos
562910,0.003195 segundos
563010,0.002664 segundos
563110,0.00257 segundos
563210,0.002767 segundos
563310,0.002514 segundos
563410,0.00268 segundos
563510,0.002581 segundos
563610,0.002755 segundos
563710,0.002789 segundos
563810,0.002768 segundos
563910,0.00268 segundos
564010,0.002779 segundos
564110,0.002863 segundos
564210,0.004423 segundos
564310,0.002515 segundos
564410,0.002646 segundos
564510,0.002908 segundos
564610,0.002728 segundos
564710,0.002691 segundos
564810,0.002698 segundos
564910,0.002653 segundos
565010,0.002718 segundos
565110,0.002605 segundos
565210,0.002581 segundos
565310,0.00262 segundos
565410,0.00273 segundos
565510,0.002776 segundos
565610,0.002697 segundos
565710,0.002643 segundos
565810,0.002708 segundos
565910,0.003665 segundos
566010,0.002893 segundos
566110,0.003504 segundos
566210,0.002587 segundos
566310,0.002695 segundos
566410,0.002745 segundos
566510,0.00253 segundos
566610,0.002663 segundos
566710,0.002608 segundos
566810,0.002728 segundos
566910,0.002655 segundos
567010,0.002833 segundos
567110,0.002714 segundos
567210,0.002723 segundos
567310,0.002643 segundos
567410,0.002631 segundos
567510,0.002665 segundos
567610,0.002561 segundos
567710,0.00253 segundos
567810,0.002564 segundos
567910,0.002726 segundos
568010,0.003376 segundos
568110,0.002761 segundos
568210,0.002666 segundos
568310,0.002617 segundos
568410,0.002715 segundos
568510,0.002692 segundos
568610,0.00267 segundos
568710,0.002679 segundos
568810,0.002607 segundos
568910,0.002635 segundos
569010,0.00261 segundos
569110,0.002752 segundos
569210,0.002662 segundos
569310,0.002717 segundos
569410,0.002682 segundos
569510,0.00258 segundos
569610,0.00256 segundos
569710,0.002561 segundos
569810,0.002686 segundos
569910,0.002751 segundos
570010,0.00276 segundos
570110,0.002748 segundos
570210,0.002714 segundos
570310,0.002763 segundos
570410,0.002616 segundos
570510,0.002542 segundos
570610,0.002632 segundos
570710,0.00266 segundos
570810,0.002681 segundos
570910,0.002757 segundos
571010,0.00264 segundos
571110,0.002767 segundos
571210,0.002763 segundos
571310,0.002662 segundos
571410,0.002698 segundos
571510,0.002721 segundos
571610,0.002811 segundos
571710,0.002751 segundos
571810,0.002624 segundos
571910,0.002668 segundos
572010,0.002672 segundos
572110,0.002701 segundos
572210,0.002895 segundos
572310,0.003038 segundos
572410,0.002778 segundos
572510,0.002628 segundos
572610,0.002672 segundos
572710,0.002569 segundos
572810,0.002614 segundos
572910,0.002764 segundos
573010,0.002752 segundos
573110,0.002714 segundos
573210,0.002648 segundos
573310,0.002738 segundos
573410,0.002628 segundos
573510,0.002676 segundos
573610,0.002726 segundos
573710,0.002612 segundos
573810,0.002833 segundos
573910,0.002882 segundos
574010,0.003572 segundos
574110,0.002995 segundos
574210,0.003702 segundos
574310,0.002621 segundos
574410,0.002603 segundos
574510,0.002647 segundos
574610,0.00273 segundos
574710,0.002556 segundos
574810,0.002454 segundos
574910,0.002673 segundos
575010,0.002712 segundos
575110,0.002512 segundos
575210,0.002626 segundos
575310,0.002451 segundos
575410,0.002617 segundos
575510,0.002599 segundos
575610,0.002715 segundos
575710,0.002505 segundos
575810,0.002544 segundos
575910,0.002638 segundos
576010,0.002706 segundos
576110,0.002607 segundos
576210,0.002512 segundos
576310,0.002608 segundos
576410,0.002452 segundos
576510,0.002522 segundos
576610,0.002507 segundos
576710,0.002529 segundos
576810,0.00261 segundos
576910,0.002476 segundos
577010,0.002604 segundos
577110,0.002516 segundos
577210,0.002532 segundos
577310,0.002573 segundos
577410,0.002483 segundos
577510,0.002747 segundos
577610,0.002616 segundos
577710,0.002654 segundos
577810,0.002587 segundos
577910,0.002585 segundos
578010,0.002788 segundos
578110,0.002616 segundos
578210,0.00276 segundos
578310,0.00287 segundos
578410,0.002577 segundos
578510,0.002712 segundos
578610,0.002639 segundos
578710,0.002695 segundos
578810,0.002492 segundos
578910,0.00256 segundos
579010,0.002417 segundos
579110,0.00251 segundos
579210,0.002596 segundos
579310,0.002701 segundos
579410,0.0026 segundos
579510,0.002446 segundos
579610,0.002794 segundos
579710,0.002686 segundos
579810,0.002573 segundos
579910,0.002515 segundos
580010,0.00268 segundos
580110,0.002498 segundos
580210,0.002433 segundos
580310,0.002425 segundos
580410,0.002573 segundos
580510,0.002505 segundos
580610,0.00254 segundos
580710,0.002407 segundos
580810,0.002596 segundos
580910,0.002581 segundos
581010,0.002576 segundos
581110,0.002618 segundos
581210,0.002603 segundos
581310,0.002492 segundos
581410,0.002555 segundos
581510,0.002598 segundos
581610,0.002634 segundos
581710,0.002639 segundos
581810,0.002659 segundos
581910,0.002645 segundos
582010,0.002482 segundos
582110,0.002649 segundos
582210,0.002481 segundos
582310,0.002679 segundos
582410,0.0026 segundos
582510,0.003878 segundos
582610,0.003259 segundos
582710,0.002616 segundos
582810,0.002598 segundos
582910,0.002668 segundos
583010,0.00255 segundos
583110,0.002591 segundos
583210,0.002598 segundos
583310,0.002638 segundos
583410,0.00259 segundos
583510,0.002712 segundos
583610,0.002626 segundos
583710,0.002607 segundos
583810,0.002599 segundos
583910,0.002688 segundos
584010,0.002616 segundos
584110,0.002493 segundos
584210,0.003015 segundos
584310,0.002628 segundos
584410,0.002565 segundos
584510,0.00253 segundos
584610,0.002548 segundos
584710,0.002545 segundos
584810,0.002557 segundos
584910,0.002685 segundos
585010,0.002601 segundos
585110,0.002577 segundos
585210,0.002512 segundos
585310,0.00244 segundos
585410,0.002591 segundos
585510,0.002593 segundos
585610,0.002621 segundos
585710,0.002522 segundos
585810,0.002706 segundos
585910,0.002782 segundos
586010,0.004343 segundos
586110,0.002467 segundos
586210,0.002618 segundos
586310,0.002652 segundos
586410,0.002684 segundos
586510,0.002762 segundos
586610,0.002728 segundos
586710,0.002586 segundos
586810,0.002544 segundos
586910,0.002581 segundos
587010,0.002721 segundos
587110,0.002561 segundos
587210,0.002701 segundos
587310,0.002595 segundos
587410,0.002537 segundos
587510,0.00255 segundos
587610,0.002436 segundos
587710,0.002481 segundos
587810,0.002485 segundos
587910,0.002422 segundos
588010,0.002557 segundos
588110,0.002443 segundos
588210,0.002543 segundos
588310,0.002511 segundos
588410,0.002516 segundos
588510,0.002521 segundos
588610,0.00242 segundos
588710,0.002479 segundos
588810,0.002389 segundos
588910,0.002358 segundos
589010,0.002462 segundos
589110,0.002471 segundos
589210,0.002445 segundos
589310,0.002472 segundos
589410,0.0025 segundos
589510,0.002571 segundos
589610,0.002615 segundos
589710,0.002504 segundos
589810,0.002549 segundos
589910,0.00241 segundos
590010,0.002431 segundos
590110,0.002415 segundos
590210,0.002583 segundos
590310,0.002527 segundos
590410,0.002404 segundos
590510,0.002511 segundos
590610,0.002447 segundos
590710,0.002487 segundos
590810,0.002371 segundos
590910,0.002439 segundos
591010,0.002557 segundos
591110,0.002703 segundos
591210,0.002927 segundos
591310,0.002457 segundos
591410,0.00235 segundos
591510,0.00277 segundos
591610,0.002547 segundos
591710,0.00247 segundos
591810,0.002623 segundos
591910,0.002522 segundos
592010,0.00252 segundos
592110,0.002521 segundos
592210,0.002397 segundos
592310,0.002495 segundos
592410,0.002606 segundos
592510,0.002483 segundos
592610,0.002483 segundos
592710,0.002615 segundos
592810,0.002615 segundos
592910,0.002503 segundos
593010,0.00241 segundos
593110,0.00261 segundos
593210,0.002651 segundos
593310,0.002499 segundos
593410,0.002424 segundos
593510,0.002582 segundos
593610,0.00238 segundos
593710,0.002405 segundos
593810,0.002442 segundos
593910,0.002393 segundos
594010,0.002446 segundos
594110,0.002546 segundos
594210,0.00241 segundos
594310,0.002513 segundos
594410,0.002486 segundos
594510,0.00257 segundos
594610,0.002372 segundos
594710,0.003086 segundos
594810,0.002826 segundos
594910,0.002461 segundos
595010,0.002392 segundos
595110,0.002562 segundos
595210,0.002438 segundos
595310,0.002502 segundos
595410,0.002388 segundos
595510,0.002614 segundos
595610,0.002584 segundos
595710,0.00254 segundos
595810,0.002378 segundos
595910,0.002475 segundos
596010,0.002634 segundos
596110,0.002484 segundos
596210,0.002492 segundos
596310,0.002362 segundos
596410,0.002463 segundos
596510,0.002375 segundos
596610,0.00265 segundos
596710,0.002378 segundos
596810,0.002415 segundos
596910,0.002351 segundos
597010,0.002456 segundos
597110,0.002602 segundos
597210,0.002542 segundos
597310,0.002373 segundos
597410,0.002525 segundos
597510,0.002523 segundos
597610,0.002438 segundos
597710,0.00259 segundos
597810,0.002501 segundos
597910,0.002592 segundos
598010,0.002603 segundos
598110,0.002544 segundos
598210,0.002598 segundos
598310,0.002551 segundos
598410,0.002655 segundos
598510,0.002472 segundos
598610,0.002465 segundos
598710,0.002576 segundos
598810,0.002388 segundos
598910,0.002514 segundos
599010,0.002482 segundos
599110,0.002584 segundos
599210,0.002387 segundos
599310,0.002504 segundos
599410,0.002364 segundos
599510,0.002481 segundos
599610,0.002472 segundos
599710,0.002466 segundos
599810,0.002534 segundos
599910,0.002582 segundos
600010,0.002738 segundos
600110,0.002704 segundos
600210,0.002605 segundos
600310,0.002782 segundos
600410,0.002495 segundos
600510,0.00254 segundos
600610,0.002497 segundos
600710,0.002633 segundos
600810,0.002579 segundos
600910,0.002352 segundos
601010,0.002578 segundos
601110,0.002444 segundos
601210,0.002447 segundos
601310,0.002407 segundos
601410,0.002376 segundos
601510,0.002332 segundos
601610,0.002399 segundos
601710,0.00237 segundos
601810,0.00253 segundos
