n,tempo_de_execucao
925810,0.003605 segundos
925910,0.003605 segundos
926010,0.003634 segundos
926110,0.0036 segundos
926210,0.003664 segundos
926310,0.003711 segundos
926410,0.003602 segundos
926510,0.003628 segundos
926610,0.00361 segundos
926710,0.003601 segundos
926810,0.003662 segundos
926910,0.003595 segundos
927010,0.003636 segundos
927110,0.003584 segundos
927210,0.00361 segundos
927310,0.003641 segundos
927410,0.003607 segundos
927510,0.003609 segundos
927610,0.00362 segundos
927710,0.003626 segundos
927810,0.003622 segundos
927910,0.003635 segundos
928010,0.003672 segundos
928110,0.003626 segundos
928210,0.003619 segundos
928310,0.003649 segundos
928410,0.003607 segundos
928510,0.003634 segundos
928610,0.003637 segundos
928710,0.003599 segundos
928810,0.003626 segundos
928910,0.003627 segundos
929010,0.003611 segundos
929110,0.003603 segundos
929210,0.003616 segundos
929310,0.003622 segundos
929410,0.003628 segundos
929510,0.003717 segundos
929610,0.003726 segundos
929710,0.003611 segundos
929810,0.003606 segundos
929910,0.003626 segundos
930010,0.003644 segundos
930110,0.003603 segundos
930210,0.003609 segundos
930310,0.003676 segundos
930410,0.003734 segundos
930510,0.003857 segundos
930610,0.003659 segundos
930710,0.003622 segundos
930810,0.003678 segundos
930910,0.003632 segundos
931010,0.003631 segundos
931110,0.003612 segundos
931210,0.003657 segundos
931310,0.003651 segundos
931410,0.003633 segundos
931510,0.003627 segundos
931610,0.003712 segundos
931710,0.003617 segundos
931810,0.003666 segundos
931910,0.003644 segundos
932010,0.003631 segundos
932110,0.003648 segundos
932210,0.003638 segundos
932310,0.00374 segundos
932410,0.003678 segundos
932510,0.003611 segundos
932610,0.00363 segundos
932710,0.003664 segundos
932810,0.003637 segundos
932910,0.003837 segundos
933010,0.003621 segundos
933110,0.003631 segundos
933210,0.003629 segundos
933310,0.003659 segundos
933410,0.003617 segundos
933510,0.003662 segundos
933610,0.003635 segundos
933710,0.003645 segundos
933810,0.003626 segundos
933910,0.003669 segundos
934010,0.003623 segundos
934110,0.003664 segundos
934210,0.0036 segundos
934310,0.003547 segundos
934410,0.003466 segundos
934510,0.003472 segundos
934610,0.003456 segundos
934710,0.003454 segundos
934810,0.003475 segundos
934910,0.003483 segundos
935010,0.003474 segundos
935110,0.003464 segundos
935210,0.003565 segundos
935310,0.003491 segundos
935410,0.003465 segundos
935510,0.003562 segundos
935610,0.003509 segundos
935710,0.003484 segundos
935810,0.003641 segundos
935910,0.003591 segundos
936010,0.003478 segundos
936110,0.003561 segundos
936210,0.003498 segundos
936310,0.003575 segundos
936410,0.003551 segundos
936510,0.003554 segundos
936610,0.003478 segundos
936710,0.003538 segundos
936810,0.003466 segundos
936910,0.00348 segundos
937010,0.003468 segundos
937110,0.0035 segundos
937210,0.003476 segundos
937310,0.003493 segundos
937410,0.003488 segundos
937510,0.003511 segundos
937610,0.003486 segundos
937710,0.003483 segundos
937810,0.003475 segundos
937910,0.003485 segundos
938010,0.00347 segundos
938110,0.003506 segundos
938210,0.003465 segundos
938310,0.003493 segundos
938410,0.003537 segundos
938510,0.003614 segundos
938610,0.003651 segundos
938710,0.003593 segundos
938810,0.003513 segundos
938910,0.003494 segundos
939010,0.003476 segundos
939110,0.003548 segundos
939210,0.003475 segundos
939310,0.003481 segundos
939410,0.003589 segundos
939510,0.003486 segundos
939610,0.003467 segundos
939710,0.003514 segundos
939810,0.003518 segundos
939910,0.0036 segundos
940010,0.003527 segundos
940110,0.003502 segundos
940210,0.003496 segundos
940310,0.00349 segundos
940410,0.003518 segundos
940510,0.003511 segundos
940610,0.003482 segundos
940710,0.003505 segundos
940810,0.003503 segundos
940910,0.003521 segundos
941010,0.003511 segundos
941110,0.003488 segundos
941210,0.003623 segundos
941310,0.003514 segundos
941410,0.00349 segundos
941510,0.003487 segundos
941610,0.003483 segundos
941710,0.003517 segundos
941810,0.003484 segundos
941910,0.003484 segundos
942010,0.003513 segundos
942110,0.003504 segundos
942210,0.003497 segundos
942310,0.003567 segundos
942410,0.003507 segundos
942510,0.003496 segundos
942610,0.003512 segundos
942710,0.003558 segundos
942810,0.003515 segundos
942910,0.003516 segundos
943010,0.003492 segundos
943110,0.003544 segundos
943210,0.003505 segundos
943310,0.003492 segundos
943410,0.003481 segundos
943510,0.003521 segundos
943610,0.003526 segundos
943710,0.003535 segundos
943810,0.003493 segundos
943910,0.003504 segundos
944010,0.003541 segundos
944110,0.003498 segundos
944210,0.003494 segundos
944310,0.003521 segundos
944410,0.003494 segundos
944510,0.003508 segundos
944610,0.003504 segundos
944710,0.003705 segundos
944810,0.003548 segundos
944910,0.003498 segundos
945010,0.003533 segundos
945110,0.003508 segundos
945210,0.003508 segundos
945310,0.0035 segundos
945410,0.003539 segundos
945510,0.003645 segundos
945610,0.00362 segundos
945710,0.003507 segundos
945810,0.003516 segundos
945910,0.003612 segundos
946010,0.00392 segundos
946110,0.004013 segundos
946210,0.003915 segundos
946310,0.004116 segundos
946410,0.004206 segundos
946510,0.006716 segundos
946610,0.006024 segundos
946710,0.009857 segundos
946810,0.016697 segundos
946910,0.019703 segundos
947010,0.019971 segundos
947110,0.020388 segundos
947210,0.019613 segundos
947310,0.020182 segundos
947410,0.020003 segundos
947510,0.019764 segundos
947610,0.01971 segundos
947710,0.019741 segundos
947810,0.01989 segundos
947910,0.019695 segundos
948010,0.019919 segundos
948110,0.01976 segundos
948210,0.020214 segundos
948310,0.020059 segundos
948410,0.020164 segundos
948510,0.019887 segundos
948610,0.020127 segundos
948710,0.020063 segundos
948810,0.019784 segundos
948910,0.02009 segundos
949010,0.020799 segundos
949110,0.02074 segundos
949210,0.020231 segundos
949310,0.019862 segundos
949410,0.01979 segundos
949510,0.01998 segundos
949610,0.020813 segundos
949710,0.020226 segundos
949810,0.019889 segundos
949910,0.019886 segundos
950010,0.020083 segundos
950110,0.020032 segundos
950210,0.022982 segundos
950310,0.02293 segundos
950410,0.023119 segundos
950510,0.022949 segundos
950610,0.021641 segundos
950710,0.022608 segundos
950810,0.020486 segundos
950910,0.020465 segundos
951010,0.019909 segundos
951110,0.020178 segundos
951210,0.020455 segundos
951310,0.019891 segundos
951410,0.019819 segundos
951510,0.019907 segundos
951610,0.019884 segundos
951710,0.02014 segundos
951810,0.019835 segundos
951910,0.019871 segundos
952010,0.019848 segundos
952110,0.019967 segundos
952210,0.01979 segundos
952310,0.019821 segundos
952410,0.020035 segundos
952510,0.020111 segundos
952610,0.020189 segundos
952710,0.0208 segundos
952810,0.019725 segundos
952910,0.01989 segundos
953010,0.019844 segundos
953110,0.019875 segundos
953210,0.019997 segundos
953310,0.019938 segundos
953410,0.019657 segundos
953510,0.019881 segundos
953610,0.019804 segundos
953710,0.020503 segundos
953810,0.019894 segundos
953910,0.019803 segundos
954010,0.022169 segundos
954110,0.019984 segundos
954210,0.021069 segundos
954310,0.019681 segundos
954410,0.02034 segundos
954510,0.019767 segundos
954610,0.02019 segundos
954710,0.020939 segundos
954810,0.019739 segundos
954910,0.019961 segundos
955010,0.019968 segundos
955110,0.01997 segundos
955210,0.019824 segundos
955310,0.019903 segundos
955410,0.020166 segundos
955510,0.020319 segundos
955610,0.020354 segundos
955710,0.020527 segundos
955810,0.019936 segundos
955910,0.019927 segundos
956010,0.019967 segundos
956110,0.020103 segundos
956210,0.020218 segundos
956310,0.019916 segundos
956410,0.019896 segundos
956510,0.020049 segundos
956610,0.019959 segundos
956710,0.020344 segundos
956810,0.020106 segundos
956910,0.019848 segundos
957010,0.022489 segundos
957110,0.02033 segundos
957210,0.020308 segundos
957310,0.019989 segundos
957410,0.020113 segundos
957510,0.020328 segundos
957610,0.019275 segundos
957710,0.016074 segundos
957810,0.016023 segundos
957910,0.016056 segundos
958010,0.016192 segundos
958110,0.016121 segundos
958210,0.01601 segundos
958310,0.016057 segundos
958410,0.015919 segundos
958510,0.015971 segundos
958610,0.016163 segundos
958710,0.018344 segundos
958810,0.016332 segundos
958910,0.01604 segundos
959010,0.015966 segundos
959110,0.015936 segundos
959210,0.015892 segundos
959310,0.015871 segundos
959410,0.015932 segundos
959510,0.01598 segundos
959610,0.016063 segundos
959710,0.015909 segundos
959810,0.015903 segundos
959910,0.016244 segundos
960010,0.015982 segundos
960110,0.016073 segundos
960210,0.015812 segundos
960310,0.016183 segundos
960410,0.013658 segundos
960510,0.0133 segundos
960610,0.013777 segundos
960710,0.013453 segundos
960810,0.01426 segundos
960910,0.013378 segundos
961010,0.013304 segundos
961110,0.013289 segundos
961210,0.013414 segundos
961310,0.013626 segundos
961410,0.013446 segundos
961510,0.013186 segundos
961610,0.013333 segundos
961710,0.013413 segundos
961810,0.013334 segundos
961910,0.013273 segundos
962010,0.013219 segundos
962110,0.013366 segundos
962210,0.013312 segundos
962310,0.013233 segundos
962410,0.013325 segundos
962510,0.013261 segundos
962610,0.013259 segundos
962710,0.01327 segundos
962810,0.014727 segundos
962910,0.013591 segundos
963010,0.014505 segundos
963110,0.013255 segundos
963210,0.013394 segundos
963310,0.0133 segundos
963410,0.013608 segundos
963510,0.013332 segundos
963610,0.013132 segundos
963710,0.011389 segundos
963810,0.011348 segundos
963910,0.011316 segundos
964010,0.011382 segundos
964110,0.01146 segundos
964210,0.011431 segundos
964310,0.011398 segundos
964410,0.011365 segundos
964510,0.011395 segundos
964610,0.011469 segundos
964710,0.011366 segundos
964810,0.011441 segundos
964910,0.011349 segundos
965010,0.011496 segundos
965110,0.011433 segundos
965210,0.011508 segundos
965310,0.013204 segundos
965410,0.011698 segundos
965510,0.012902 segundos
965610,0.013223 segundos
965710,0.013222 segundos
965810,0.013174 segundos
965910,0.012514 segundos
966010,0.013163 segundos
966110,0.012082 segundos
966210,0.011419 segundos
966310,0.011643 segundos
966410,0.011471 segundos
966510,0.011546 segundos
966610,0.011504 segundos
966710,0.011375 segundos
966810,0.011428 segundos
966910,0.01157 segundos
967010,0.011478 segundos
967110,0.009929 segundos
967210,0.010006 segundos
967310,0.009989 segundos
967410,0.010819 segundos
967510,0.01002 segundos
967610,0.010554 segundos
967710,0.010062 segundos
967810,0.009987 segundos
967910,0.010033 segundos
968010,0.009896 segundos
968110,0.010181 segundos
968210,0.010143 segundos
968310,0.009931 segundos
968410,0.010193 segundos
968510,0.00998 segundos
968610,0.009993 segundos
968710,0.009984 segundos
968810,0.01002 segundos
968910,0.010034 segundos
969010,0.010082 segundos
969110,0.010131 segundos
969210,0.010053 segundos
969310,0.010039 segundos
969410,0.009973 segundos
969510,0.009944 segundos
969610,0.010033 segundos
969710,0.010192 segundos
969810,0.009968 segundos
969910,0.009931 segundos
970010,0.010066 segundos
970110,0.010006 segundos
970210,0.009994 segundos
970310,0.010132 segundos
970410,0.010143 segundos
970510,0.010666 segundos
970610,0.010265 segundos
970710,0.01002 segundos
970810,0.010059 segundos
970910,0.009982 segundos
971010,0.010111 segundos
971110,0.009974 segundos
971210,0.010047 segundos
971310,0.010045 segundos
971410,0.009955 segundos
971510,0.009074 segundos
971610,0.009482 segundos
971710,0.008946 segundos
971810,0.009008 segundos
971910,0.00911 segundos
972010,0.008927 segundos
972110,0.008882 segundos
972210,0.008896 segundos
972310,0.008934 segundos
972410,0.00894 segundos
972510,0.008922 segundos
972610,0.008928 segundos
972710,0.008989 segundos
972810,0.008921 segundos
972910,0.008942 segundos
973010,0.009008 segundos
973110,0.008935 segundos
973210,0.009031 segundos
973310,0.009124 segundos
973410,0.008902 segundos
973510,0.009153 segundos
973610,0.009106 segundos
973710,0.008973 segundos
973810,0.008895 segundos
973910,0.008948 segundos
974010,0.00886 segundos
974110,0.009002 segundos
974210,0.008972 segundos
974310,0.00896 segundos
974410,0.009056 segundos
974510,0.009019 segundos
974610,0.008894 segundos
974710,0.00901 segundos
974810,0.008896 segundos
974910,0.009193 segundos
975010,0.008927 segundos
975110,0.009183 segundos
975210,0.00893 segundos
975310,0.008942 segundos
975410,0.008983 segundos
975510,0.00907 segundos
975610,0.008901 segundos
975710,0.008944 segundos
975810,0.008928 segundos
975910,0.009383 segundos
976010,0.008987 segundos
976110,0.008963 segundos
976210,0.008953 segundos
976310,0.008941 segundos
976410,0.008044 segundos
976510,0.008058 segundos
976610,0.00807 segundos
976710,0.008115 segundos
976810,0.008208 segundos
976910,0.009313 segundos
977010,0.008313 segundos
977110,0.008029 segundos
977210,0.008101 segundos
977310,0.008137 segundos
977410,0.008103 segundos
977510,0.008135 segundos
977610,0.008186 segundos
977710,0.008022 segundos
977810,0.00804 segundos
977910,0.008062 segundos
978010,0.008085 segundos
978110,0.008003 segundos
978210,0.008111 segundos
978310,0.008054 segundos
978410,0.008056 segundos
978510,0.008097 segundos
978610,0.008078 segundos
978710,0.008014 segundos
978810,0.008058 segundos
978910,0.008113 segundos
979010,0.008123 segundos
979110,0.008074 segundos
979210,0.0081 segundos
979310,0.00815 segundos
979410,0.008119 segundos
979510,0.008089 segundos
979610,0.008033 segundos
979710,0.008039 segundos
979810,0.008193 segundos
979910,0.008096 segundos
980010,0.008094 segundos
980110,0.008042 segundos
980210,0.008177 segundos
980310,0.008051 segundos
980410,0.008173 segundos
980510,0.008071 segundos
980610,0.008443 segundos
980710,0.008096 segundos
980810,0.008053 segundos
980910,0.008061 segundos
981010,0.008169 segundos
981110,0.008132 segundos
981210,0.008078 segundos
981310,0.008126 segundos
981410,0.008079 segundos
981510,0.008096 segundos
981610,0.008196 segundos
981710,0.008046 segundos
981810,0.007928 segundos
981910,0.007542 segundos
982010,0.007475 segundos
982110,0.007399 segundos
982210,0.007278 segundos
982310,0.007278 segundos
982410,0.007456 segundos
982510,0.007336 segundos
982610,0.007399 segundos
982710,0.007362 segundos
982810,0.007368 segundos
982910,0.007394 segundos
983010,0.007531 segundos
983110,0.007312 segundos
983210,0.007344 segundos
983310,0.00737 segundos
983410,0.00731 segundos
983510,0.007352 segundos
983610,0.007355 segundos
983710,0.007331 segundos
983810,0.007528 segundos
983910,0.007427 segundos
984010,0.007621 segundos
984110,0.007359 segundos
984210,0.007337 segundos
984310,0.007453 segundos
984410,0.007823 segundos
984510,0.00735 segundos
984610,0.007365 segundos
984710,0.007363 segundos
984810,0.007519 segundos
984910,0.00736 segundos
985010,0.007375 segundos
985110,0.007383 segundos
985210,0.007364 segundos
985310,0.00733 segundos
985410,0.007611 segundos
985510,0.007351 segundos
985610,0.007394 segundos
985710,0.007897 segundos
985810,0.007925 segundos
985910,0.007472 segundos
986010,0.007395 segundos
986110,0.007364 segundos
986210,0.00734 segundos
986310,0.007456 segundos
986410,0.007391 segundos
986510,0.00738 segundos
986610,0.007376 segundos
986710,0.007365 segundos
986810,0.007376 segundos
986910,0.007341 segundos
987010,0.007405 segundos
987110,0.007393 segundos
987210,0.00738 segundos
987310,0.007351 segundos
987410,0.007359 segundos
987510,0.007349 segundos
987610,0.007336 segundos
987710,0.007406 segundos
987810,0.007089 segundos
987910,0.006768 segundos
988010,0.00678 segundos
988110,0.006791 segundos
988210,0.006755 segundos
988310,0.006839 segundos
988410,0.006848 segundos
988510,0.006809 segundos
988610,0.006851 segundos
988710,0.006859 segundos
988810,0.006735 segundos
988910,0.006781 segundos
989010,0.00676 segundos
989110,0.006728 segundos
989210,0.006869 segundos
989310,0.006751 segundos
989410,0.006792 segundos
989510,0.006764 segundos
989610,0.006829 segundos
989710,0.006741 segundos
989810,0.007018 segundos
989910,0.006796 segundos
990010,0.00687 segundos
